group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
int,225,C5,GO:BP,15653,174,GOBP_BROWN_FAT_CELL_DIFFERENTIATION,49,2,0.04081632653061224,0.10300244898489855,0.5681253945104188,0.54440507629067,"c(""Fto"", ""Dusp10"")"
int,225,C5,GO:BP,15653,174,GOBP_MATURATION_OF_SSU_RRNA,49,2,0.04081632653061224,0.10300244898489855,0.5681253945104188,0.54440507629067,"c(""Rpp40"", ""Rps19"")"
int,225,C5,GO:BP,15653,174,GOBP_RESPONSE_TO_NICOTINE,49,2,0.04081632653061224,0.10300244898489855,0.5681253945104188,0.54440507629067,"c(""Bad"", ""Cnr1"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,224,5,0.022321428571428572,0.10491000573038141,0.5681253945104188,0.54440507629067,"c(""Svip"", ""Hps4"", ""Bap1"", ""Srebf2"", ""Vps11"")"
int,225,C5,GO:BP,15653,174,GOBP_ASTRAL_MICROTUBULE_ORGANIZATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Ezr
int,225,C5,GO:BP,15653,174,GOBP_DETECTION_OF_CELL_DENSITY,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Pak1
int,225,C5,GO:BP,15653,174,GOBP_EPITHELIAL_FLUID_TRANSPORT,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Itpr1
int,225,C5,GO:BP,15653,174,GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Aldoa
int,225,C5,GO:BP,15653,174,GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Sulf2
int,225,C5,GO:BP,15653,174,GOBP_HISTONE_H3_K36_DEMETHYLATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Kdm4b
int,225,C5,GO:BP,15653,174,GOBP_IMMATURE_T_CELL_PROLIFERATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Tmem131l
int,225,C5,GO:BP,15653,174,GOBP_LEYDIG_CELL_DIFFERENTIATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Sf1
int,225,C5,GO:BP,15653,174,GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Slc2a1
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Prkar1b
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Foxj1
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Svip
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Gna12
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Wasf2
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Tfap4
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Stat5b
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Mars1
int,225,C5,GO:BP,15653,174,GOBP_PROLINE_METABOLIC_PROCESS,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Pycr2
int,225,C5,GO:BP,15653,174,GOBP_PROTEIN_DENEDDYLATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Cops7a
int,225,C5,GO:BP,15653,174,GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Ezr
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_ASPARTIC_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Epha4
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Sh2b3
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_FAT_CELL_PROLIFERATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Fto
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Stub1
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Abl1
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_MICROTUBULE_BINDING,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Abl1
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Pak1
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Itpr1
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Ubxn2b
int,225,C5,GO:BP,15653,174,GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Cnr1
int,225,C5,GO:BP,15653,174,GOBP_SMALL_RNA_LOADING_ONTO_RISC,10,1,0.1,0.10579084995309251,0.5681253945104188,0.54440507629067,Tarbp2
int,225,C5,GO:BP,15653,174,GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,500,9,0.018,0.10597399113987947,0.5681253945104188,0.54440507629067,"c(""Exosc5"", ""Fto"", ""Nsun3"", ""Cdc123"", ""Zcchc17"", ""Elavl1"", ""Tsc1"", ""Tarbp2"", ""Eef2"")"
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,359,7,0.019498607242339833,0.10610539890009126,0.5681253945104188,0.54440507629067,"c(""Tfap4"", ""Prkar1b"", ""Sh2b3"", ""Abl1"", ""Snx25"", ""Dusp10"", ""Tarbp2"")"
int,225,C5,GO:BP,15653,174,GOBP_ADHERENS_JUNCTION_ORGANIZATION,50,2,0.04,0.10654172403245415,0.5681253945104188,0.54440507629067,"c(""Cdh20"", ""Epha4"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_BINDING,360,7,0.019444444444444445,0.10725391648704997,0.5681253945104188,0.54440507629067,"c(""Tfap4"", ""Stub1"", ""Epha4"", ""Foxc1"", ""Ski"", ""Cdt1"", ""Abl1"")"
int,225,C5,GO:BP,15653,174,GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,361,7,0.019390581717451522,0.10840914605504816,0.5681253945104188,0.54440507629067,"c(""Bad"", ""Ldhd"", ""Hdc"", ""Tst"", ""Cyp46a1"", ""Cnr1"", ""Inpp5b"")"
int,225,C5,GO:BP,15653,174,GOBP_PALLIUM_DEVELOPMENT,163,4,0.024539877300613498,0.10853453588051214,0.5681253945104188,0.54440507629067,"c(""Bad"", ""Slc2a1"", ""Pafah1b1"", ""Tsc1"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_T_CELL_PROLIFERATION,163,4,0.024539877300613498,0.10853453588051214,0.5681253945104188,0.54440507629067,"c(""Tmem131l"", ""H2-DMb1"", ""Foxj1"", ""Stat5b"")"
int,225,C5,GO:BP,15653,174,GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,104,3,0.028846153846153848,0.10953150882106591,0.5681253945104188,0.54440507629067,"c(""Gbp3"", ""Gbp4"", ""Gbp7"")"
int,225,C5,GO:BP,15653,174,GOBP_NEURAL_TUBE_FORMATION,104,3,0.028846153846153848,0.10953150882106591,0.5681253945104188,0.54440507629067,"c(""Ski"", ""Abl1"", ""Tsc1"")"
int,225,C5,GO:BP,15653,174,GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,51,2,0.0392156862745098,0.11011341767972703,0.5681253945104188,0.54440507629067,"c(""Epha4"", ""Pak1"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_LIPID_STORAGE,51,2,0.0392156862745098,0.11011341767972703,0.5681253945104188,0.54440507629067,"c(""Fto"", ""Srebf2"")"
int,225,C5,GO:BP,15653,174,GOBP_VIRAL_TRANSCRIPTION,51,2,0.0392156862745098,0.11011341767972703,0.5681253945104188,0.54440507629067,"c(""Tfap4"", ""Tarbp2"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,363,7,0.01928374655647383,0.11073967603817032,0.5681253945104188,0.54440507629067,"c(""H2-DMb1"", ""Foxj1"", ""Stat5b"", ""Arid5a"", ""Icam1"", ""Dusp10"", ""Rps19"")"
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,434,8,0.018433179723502304,0.11151883024748595,0.5681253945104188,0.54440507629067,"c(""Bad"", ""H2-DMb1"", ""Epha4"", ""Stat5b"", ""Abl1"", ""Gfus"", ""Tsc1"", ""Dusp10"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_PROTEIN_STABILITY,295,6,0.020338983050847456,0.11152944557963208,0.5681253945104188,0.54440507629067,"c(""Stub1"", ""Epha4"", ""Crebbp"", ""Hps4"", ""Tsc1"", ""Vps11"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,364,7,0.019230769230769232,0.1119149428369642,0.5681253945104188,0.54440507629067,"c(""Tfap4"", ""Prkar1b"", ""Sh2b3"", ""Epha4"", ""Pak1"", ""Abl1"", ""Dusp10"")"
int,225,C5,GO:BP,15653,174,GOBP_ACTIN_FILAMENT_POLYMERIZATION,165,4,0.024242424242424242,0.11215717181157178,0.5681253945104188,0.54440507629067,"c(""Flii"", ""Abl1"", ""Arpc3"", ""Arpc5l"")"
int,225,C5,GO:BP,15653,174,GOBP_CYTOSOLIC_TRANSPORT,165,4,0.024242424242424242,0.11215717181157178,0.5681253945104188,0.54440507629067,"c(""Snx2"", ""Eipr1"", ""Vps11"", ""Ezr"")"
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,435,8,0.01839080459770115,0.11259189365218049,0.5681253945104188,0.54440507629067,"c(""Alox5ap"", ""Stat5b"", ""Pak1"", ""Crebbp"", ""Cnr1"", ""Txk"", ""Tlr7"", ""Rps19"")"
int,225,C5,GO:BP,15653,174,GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY,52,2,0.038461538461538464,0.11371638253275665,0.5681253945104188,0.54440507629067,"c(""Foxj1"", ""Ezr"")"
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,52,2,0.038461538461538464,0.11371638253275665,0.5681253945104188,0.54440507629067,"c(""Sf1"", ""Gna12"")"
int,225,C5,GO:BP,15653,174,GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I,52,2,0.038461538461538464,0.11371638253275665,0.5681253945104188,0.54440507629067,"c(""Mars1"", ""Dedd"")"
int,225,C5,GO:BP,15653,174,GOBP_CELL_MATRIX_ADHESION,230,5,0.021739130434782608,0.11391846932531957,0.5681253945104188,0.54440507629067,"c(""Slk"", ""Abl1"", ""Gfus"", ""Tsc1"", ""Zyx"")"
int,225,C5,GO:BP,15653,174,GOBP_MRNA_CATABOLIC_PROCESS,231,5,0.021645021645021644,0.1154551720762799,0.5681253945104188,0.54440507629067,"c(""Exosc5"", ""Fto"", ""Exosc4"", ""Zc3hav1"", ""Elavl1"")"
int,225,C5,GO:BP,15653,174,GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Icam1
int,225,C5,GO:BP,15653,174,GOBP_CHOLESTEROL_CATABOLIC_PROCESS,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Cyp46a1
int,225,C5,GO:BP,15653,174,GOBP_CYSTEINE_METABOLIC_PROCESS,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Tst
int,225,C5,GO:BP,15653,174,GOBP_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Snx2
int,225,C5,GO:BP,15653,174,GOBP_FEVER_GENERATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Cnr1
int,225,C5,GO:BP,15653,174,GOBP_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Sulf2
int,225,C5,GO:BP,15653,174,GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Sulf2
int,225,C5,GO:BP,15653,174,GOBP_HISTIDINE_METABOLIC_PROCESS,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Hdc
int,225,C5,GO:BP,15653,174,GOBP_IMMATURE_B_CELL_DIFFERENTIATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Abl1
int,225,C5,GO:BP,15653,174,GOBP_ISOPRENOID_CATABOLIC_PROCESS,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Plpp6
int,225,C5,GO:BP,15653,174,GOBP_LIPOXYGENASE_PATHWAY,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Alox5ap
int,225,C5,GO:BP,15653,174,GOBP_MAINTENANCE_OF_ORGANELLE_LOCATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Pafah1b1
int,225,C5,GO:BP,15653,174,GOBP_MICROTUBULE_ANCHORING_AT_CENTROSOME,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Nin
int,225,C5,GO:BP,15653,174,GOBP_MICROTUBULE_SEVERING,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Fign
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Ski
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Cnr1
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Snx25
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Rnf125
int,225,C5,GO:BP,15653,174,GOBP_NEURONAL_ION_CHANNEL_CLUSTERING,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Nrcam
int,225,C5,GO:BP,15653,174,GOBP_PENILE_ERECTION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Cnr1
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Bad
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Calcr
int,225,C5,GO:BP,15653,174,GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Wasf2
int,225,C5,GO:BP,15653,174,GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Cnr1
int,225,C5,GO:BP,15653,174,GOBP_PROTEIN_LOCALIZATION_TO_CELL_CORTEX,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Ezr
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Bad
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Stat5b
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_HEXOKINASE_ACTIVITY,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Bad
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_PROTEIN_LIPIDATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Svip
int,225,C5,GO:BP,15653,174,GOBP_SYNAPSE_PRUNING,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Epha4
int,225,C5,GO:BP,15653,174,GOBP_T_CELL_EXTRAVASATION,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Icam1
int,225,C5,GO:BP,15653,174,GOBP_UTP_METABOLIC_PROCESS,11,1,0.09090909090909091,0.11573730473210908,0.5681253945104188,0.54440507629067,Ak3
int,225,C5,GO:BP,15653,174,GOBP_ERAD_PATHWAY,107,3,0.028037383177570093,0.11663766960166191,0.5681253945104188,0.54440507629067,"c(""Stub1"", ""Svip"", ""Faf1"")"
int,225,C5,GO:BP,15653,174,GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,107,3,0.028037383177570093,0.11663766960166191,0.5681253945104188,0.54440507629067,"c(""Abl1"", ""Txk"", ""Zyx"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_CELL_CELL_ADHESION,439,8,0.018223234624145785,0.11694056441734826,0.5681253945104188,0.54440507629067,"c(""Tmem131l"", ""Bad"", ""H2-DMb1"", ""Sh2b3"", ""Foxj1"", ""Stat5b"", ""Abl1"", ""Dusp10"")"
int,225,C5,GO:BP,15653,174,GOBP_CARBOHYDRATE_HOMEOSTASIS,232,5,0.021551724137931036,0.11700181679486434,0.5681253945104188,0.54440507629067,"c(""Bad"", ""Hmgn3"", ""Icam1"", ""Cnr1"", ""C2cd2l"")"
int,225,C5,GO:BP,15653,174,GOBP_ALCOHOL_CATABOLIC_PROCESS,53,2,0.03773584905660377,0.11734949243308294,0.5681253945104188,0.54440507629067,"c(""Cyp46a1"", ""Inpp5b"")"
int,225,C5,GO:BP,15653,174,GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER,53,2,0.03773584905660377,0.11734949243308294,0.5681253945104188,0.54440507629067,"c(""Icam1"", ""Ezr"")"
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION,53,2,0.03773584905660377,0.11734949243308294,0.5681253945104188,0.54440507629067,"c(""Tmem131l"", ""Foxj1"")"
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,53,2,0.03773584905660377,0.11734949243308294,0.5681253945104188,0.54440507629067,"c(""Calcr"", ""Abl1"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,168,4,0.023809523809523808,0.11769091938630155,0.5681253945104188,0.54440507629067,"c(""Exosc5"", ""Fto"", ""Zc3hav1"", ""Elavl1"")"
int,225,C5,GO:BP,15653,174,GOBP_RESPONSE_TO_VIRUS,369,7,0.018970189701897018,0.11789058459162591,0.5681253945104188,0.54440507629067,"c(""Exosc5"", ""Exosc4"", ""Gbp7"", ""Zc3hav1"", ""Rnf125"", ""Tarbp2"", ""Tlr7"")"
int,225,C5,GO:BP,15653,174,GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,233,5,0.02145922746781116,0.1185583484603596,0.5681253945104188,0.54440507629067,"c(""Nrcam"", ""Pafah1b1"", ""Nin"", ""Abl1"", ""Sema4a"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_HORMONE_SECRETION,233,5,0.02145922746781116,0.1185583484603596,0.5681253945104188,0.54440507629067,"c(""Bad"", ""Hmgn3"", ""Eipr1"", ""Cnr1"", ""C2cd2l"")"
int,225,C5,GO:BP,15653,174,GOBP_ACTIN_CYTOSKELETON_REORGANIZATION,108,3,0.027777777777777776,0.11904419904675291,0.5681253945104188,0.54440507629067,"c(""Pak1"", ""Abl1"", ""Ezr"")"
int,225,C5,GO:BP,15653,174,GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,108,3,0.027777777777777776,0.11904419904675291,0.5681253945104188,0.54440507629067,"c(""Bad"", ""Stat5b"", ""Dusp10"")"
int,225,C5,GO:BP,15653,174,GOBP_PROTEIN_DNA_COMPLEX_ASSEMBLY,169,4,0.023668639053254437,0.11956167308561562,0.5681253945104188,0.54440507629067,"c(""Brf2"", ""H3c10"", ""Cdt1"", ""Kat6b"")"
int,225,C5,GO:BP,15653,174,GOBP_MEGAKARYOCYTE_DIFFERENTIATION,54,2,0.037037037037037035,0.1210116421319715,0.5681253945104188,0.54440507629067,"c(""Sh2b3"", ""Wasf2"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,54,2,0.037037037037037035,0.1210116421319715,0.5681253945104188,0.54440507629067,"c(""Gna12"", ""Tsc1"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,54,2,0.037037037037037035,0.1210116421319715,0.5681253945104188,0.54440507629067,"c(""Stub1"", ""Abl1"")"
int,225,C5,GO:BP,15653,174,GOBP_SNRNA_METABOLIC_PROCESS,54,2,0.037037037037037035,0.1210116421319715,0.5681253945104188,0.54440507629067,"c(""Exosc5"", ""Exosc4"")"
int,225,C5,GO:BP,15653,174,GOBP_SPINDLE_LOCALIZATION,54,2,0.037037037037037035,0.1210116421319715,0.5681253945104188,0.54440507629067,"c(""Ubxn2b"", ""Pafah1b1"")"
int,225,C5,GO:BP,15653,174,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,54,2,0.037037037037037035,0.1210116421319715,0.5681253945104188,0.54440507629067,"c(""Mef2d"", ""Gna12"")"
int,225,C5,GO:BP,15653,174,GOBP_DNA_MODIFICATION,109,3,0.027522935779816515,0.12146916262686033,0.5681253945104188,0.54440507629067,"c(""Exosc5"", ""Fto"", ""Exosc4"")"
int,225,C5,GO:BP,15653,174,GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS,109,3,0.027522935779816515,0.12146916262686033,0.5681253945104188,0.54440507629067,"c(""Bad"", ""Abl1"", ""Icam1"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,444,8,0.018018018018018018,0.12250240891070974,0.5681253945104188,0.54440507629067,"c(""Tfap4"", ""Tm4sf5"", ""Ctc1"", ""Foxc1"", ""Stat5b"", ""Cdt1"", ""Pafah1b1"", ""Abl1"")"
int,225,C5,GO:BP,15653,174,GOBP_REGULATION_OF_HEMOPOIESIS,373,7,0.01876675603217158,0.12278912714722584,0.5681253945104188,0.54440507629067,"c(""Tmem131l"", ""Bad"", ""Foxj1"", ""Stat5b"", ""Abl1"", ""Mitf"", ""Dusp10"")"
int,225,C5,GO:BP,15653,174,GOBP_CHONDROCYTE_DIFFERENTIATION,110,3,0.02727272727272727,0.1239122768962433,0.5681253945104188,0.54440507629067,"c(""Mef2d"", ""Arid5a"", ""Sulf2"")"
int,225,C5,GO:BP,15653,174,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,55,2,0.03636363636363636,0.12470174696919104,0.5681253945104188,0.54440507629067,"c(""H2-DMb1"", ""Tap2"")"
int,225,C5,GO:BP,15653,174,GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,55,2,0.03636363636363636,0.12470174696919104,0.5681253945104188,0.54440507629067,"c(""Pde1b"", ""Hdc"")"
int,225,C5,GO:BP,15653,174,GOBP_FC_RECEPTOR_SIGNALING_PATHWAY,55,2,0.03636363636363636,0.12470174696919104,0.5681253945104188,0.54440507629067,"c(""Pak1"", ""Abl1"")"
int,225,C5,GO:BP,15653,174,GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,55,2,0.03636363636363636,0.12470174696919104,0.5681253945104188,0.54440507629067,"c(""Ski"", ""Abl1"")"
int,225,C5,GO:BP,15653,174,GOBP_NEURON_PROJECTION_EXTENSION,172,4,0.023255813953488372,0.12525086772773236,0.5681253945104188,0.54440507629067,"c(""Nrcam"", ""Pafah1b1"", ""Abl1"", ""Sema4a"")"
int,225,C5,GO:BP,15653,174,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,12,1,0.08333333333333333,0.12557375205192867,0.5681253945104188,0.54440507629067,Tap2
